      8230    26.72938744    -5.64113543   5.37
      8240    26.70521395   -50.72412307   5.49
      8241    26.70031734   -53.43008893   5.04
      8362    27.26642096    63.94479727   5.63
      8387    27.29685179    17.04726874   5.86
      8404    27.34854801     3.77699432   5.91
      8423    27.43579023    38.04446860   5.94
      8433    27.44108155    32.78101276   5.78
      8497    27.62473247   -10.59482328   4.66
      8544    27.79242745    22.36658634   5.83
      8588    27.96319476    11.13452841   5.92
      8593    27.90642587   -50.11502510   5.94
      8598    28.03653054    52.02474092   5.96
      8645    28.09331315   -10.24397990   3.74
      8704    28.30405876    55.23822519   5.53
      8714    28.33575544    50.88365277   5.70
      8778    28.43923854   -16.83845416   5.78
      8796    28.53531945    29.67000280   3.42
      8814    28.60167727    40.82035466   5.42
      8832    28.63665209    19.38460682   3.88
      8833    28.62872108     3.27799321   4.61
      8837    28.59742780   -46.21192791   4.39
      8882    28.78372748   -42.40652031   5.12
      8886    28.93609079    63.76043887   3.35
      8903    28.91572522    20.89857384   2.64
      8928    28.85006049   -67.55721018   4.68
      8993    29.22157921    23.66735276   5.76
      9001    29.25222654    37.36779085   5.89
      9007    29.16077211   -51.51956112   3.69
      9009    29.36607991    68.77519549   4.97
      9021    29.31374831    37.34174007   5.69
      9061    29.38352447   -22.43686264   4.92
      9095    29.47383346   -47.29554429   4.82
      9110    29.59100916    17.90727173   5.09
      9132    29.69612394    27.89411770   5.84
      9153    29.74171923    23.68564749   4.79
      9222    29.93600909    49.29364687   5.70
      9236    29.83390189   -61.48050698   2.86
      9307    30.15524770    21.14778525   5.89
      9312    30.25438689    64.71077050   5.29
      9313    30.10257500   -41.94109118   5.57
      9326    30.15991959   -20.73541681   5.43
      9347    30.21810890   -20.98866581   3.99
      9353    30.27748558     3.18669804   5.89
      9372    30.34086080    -8.43482546   5.43
      9440    30.51863799   -29.91273661   5.34
      9459    30.61201050   -44.62465612   5.15
      9480    30.87907033    70.99562928   4.49
      9487    30.75128543     2.85239217   3.82
      9505    30.88623065    54.57609009   4.99
      9533    30.89587171    13.56523170   5.97
      9564    31.06890394    64.98988476   6.00
      9570    31.01333205    33.37255710   5.50
      9572    30.96660090   -15.21752384   5.87
      9573    31.09848147    64.47838494   5.59
      9589    31.03555847     0.21682307   5.42
      9598    31.26437285    72.50947479   3.95
      9621    31.17652067    26.02369935   5.64
      9622    31.15195830    -4.01510439   5.61
